Info 0    [14:29:13.712] Starting TS Server
Info 5724 [16:13:45.273] getCompletionData: Get current token: 0.0921109989285469
Info 5725 [16:13:45.273] getCompletionData: Is inside comment: 0.39833700098097324
Info 5726 [16:13:45.273] getCompletionData: Get previous token: 0.17107499949634075
Info 5727 [16:13:45.274] getCompletionsAtPosition: isCompletionListBlocker: 0.03529299981892109
Info 5728 [16:13:45.285] getCompletionData: Semantic work: 11.040947999805212
Info 5729 [16:13:45.551] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 5730 [16:13:45.560] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 737 structureChanged: false structureIsReused:: Completely Elapsed: 8.910012999549508ms
Info 5731 [16:13:45.560] Different program with same set of files
Info 5732 [16:13:47.283] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 5733 [16:13:47.286] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 738 structureChanged: false structureIsReused:: Completely Elapsed: 3.0528049990534782ms
Info 5734 [16:13:47.286] Different program with same set of files
Info 5735 [16:13:47.286] getCompletionData: Get current token: 0.011080000549554825
Info 5736 [16:13:47.286] getCompletionData: Is inside comment: 0.02649500034749508
Info 5737 [16:13:47.286] getCompletionData: Get previous token: 0.02089499868452549
Info 5738 [16:13:47.286] getCompletionsAtPosition: isCompletionListBlocker: 0.004271000623703003
Info 5739 [16:13:47.293] getCompletionData: Semantic work: 6.751553999260068
Info 5740 [16:13:47.301] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4.340872999280691
Info 5741 [16:13:47.747] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 5742 [16:13:47.754] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 739 structureChanged: false structureIsReused:: Completely Elapsed: 7.063767999410629ms
Info 5743 [16:13:47.754] Different program with same set of files
Info 5744 [16:13:48.076] Format host information updated
Info 5745 [16:13:48.078] getCompletionData: Get current token: 0.09049000032246113
Info 5746 [16:13:48.078] getCompletionData: Is inside comment: 0.020103998482227325
Info 5747 [16:13:48.078] getCompletionData: Get previous token: 0.09676800109446049
Info 5748 [16:13:48.078] getCompletionsAtPosition: isCompletionListBlocker: 0.010813001543283463
Info 5749 [16:13:48.080] getCompletionData: Semantic work: 1.5773309990763664
Info 5750 [16:13:48.596] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 5751 [16:13:48.605] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 740 structureChanged: false structureIsReused:: Completely Elapsed: 8.7148909997195ms
Info 5752 [16:13:48.605] Different program with same set of files
Info 5753 [16:13:51.114] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 5754 [16:13:51.122] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 741 structureChanged: false structureIsReused:: Completely Elapsed: 8.557002998888493ms
Info 5755 [16:13:51.122] Different program with same set of files
Info 5756 [16:13:51.624] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 5757 [16:13:51.633] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 742 structureChanged: false structureIsReused:: Completely Elapsed: 8.969659000635147ms
Info 5758 [16:13:51.633] Different program with same set of files
Info 5759 [16:13:52.140] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 5760 [16:13:52.165] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 743 structureChanged: false structureIsReused:: Completely Elapsed: 25.271963000297546ms
Info 5761 [16:13:52.165] Different program with same set of files
Info 5762 [16:13:52.220] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 5763 [16:13:52.222] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 744 structureChanged: false structureIsReused:: Completely Elapsed: 2.0551240015774965ms
Info 5764 [16:13:52.222] Different program with same set of files
Info 5765 [16:13:52.222] getCompletionData: Get current token: 0.005932001397013664
Info 5766 [16:13:52.222] getCompletionData: Is inside comment: 0.013338999822735786
Info 5767 [16:13:52.222] getCompletionData: Get previous token: 0.019675999879837036
Info 5768 [16:13:52.222] getCompletionsAtPosition: isCompletionListBlocker: 0.025050999596714973
Info 5769 [16:13:52.234] getExportInfoMap: cache miss or empty; calculating new results
Info 5770 [16:13:52.236] getExportInfoMap: done in 3.5857119988650084 ms
Info 5771 [16:13:52.236] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 5772 [16:13:52.236] collectAutoImports: response is complete
Info 5773 [16:13:52.236] collectAutoImports: 0.023236000910401344
Info 5774 [16:13:52.236] getCompletionData: Semantic work: 13.897649999707937
Info 5775 [16:13:52.245] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.837234999984503
Info 5776 [16:13:52.652] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 5777 [16:13:52.661] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 745 structureChanged: false structureIsReused:: Completely Elapsed: 8.833545999601483ms
Info 5778 [16:13:52.661] Different program with same set of files
Info 5779 [16:13:52.891] Format host information updated
Info 5780 [16:13:52.893] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 5781 [16:13:52.901] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 746 structureChanged: false structureIsReused:: Completely Elapsed: 8.327119000256062ms
Info 5782 [16:13:52.902] Different program with same set of files
Info 5783 [16:13:52.902] getCompletionData: Get current token: 0.11792000010609627
Info 5784 [16:13:52.902] getCompletionData: Is inside comment: 0.02095699869096279
Info 5785 [16:13:52.902] getCompletionData: Get previous token: 0.17290600016713142
Info 5786 [16:13:52.903] getCompletionsAtPosition: isCompletionListBlocker: 0.03249099850654602
Info 5787 [16:13:52.914] getCompletionData: Semantic work: 10.877261999994516
Info 5788 [16:13:52.931] Format host information updated
Info 5789 [16:13:52.931] Format host information updated
Info 5790 [16:13:52.931] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 5791 [16:13:52.935] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 747 structureChanged: false structureIsReused:: Completely Elapsed: 3.5815110001713037ms
Info 5792 [16:13:52.935] Different program with same set of files
Info 5793 [16:13:52.935] getCompletionData: Get current token: 0.023852000012993813
Info 5794 [16:13:52.935] getCompletionData: Is inside comment: 0.006091000512242317
Info 5795 [16:13:52.935] getCompletionData: Get previous token: 0.05371899902820587
Info 5796 [16:13:52.935] getCompletionsAtPosition: isCompletionListBlocker: 0.0145339984446764
Info 5797 [16:13:52.938] getCompletionData: Semantic work: 2.238095000386238
Info 5798 [16:13:52.946] getCompletionData: Get current token: 0.020910000428557396
Info 5799 [16:13:52.946] getCompletionData: Is inside comment: 0.0038590002804994583
Info 5800 [16:13:52.946] getCompletionData: Get previous token: 0.09104599989950657
Info 5801 [16:13:52.946] getCompletionsAtPosition: isCompletionListBlocker: 0.011018000543117523
Info 5802 [16:13:52.949] getCompletionData: Semantic work: 3.2459559999406338
Info 5803 [16:13:53.640] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 5804 [16:13:53.651] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 748 structureChanged: false structureIsReused:: Completely Elapsed: 10.466315999627113ms
Info 5805 [16:13:53.651] Different program with same set of files
Info 5806 [16:13:54.872] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 5807 [16:13:54.883] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 749 structureChanged: false structureIsReused:: Completely Elapsed: 10.801625000312924ms
Info 5808 [16:13:54.883] Different program with same set of files
Info 5809 [16:13:55.532] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 5810 [16:13:55.535] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 750 structureChanged: false structureIsReused:: Completely Elapsed: 3.6243080012500286ms
Info 5811 [16:13:55.535] Different program with same set of files
Info 5812 [16:13:55.536] getCompletionData: Get current token: 0.009225001558661461
Info 5813 [16:13:55.536] getCompletionData: Is inside comment: 0.023510001599788666
Info 5814 [16:13:55.536] getCompletionData: Get previous token: 0.04257600009441376
Info 5815 [16:13:55.536] getCompletionsAtPosition: isCompletionListBlocker: 0.013646000996232033
Info 5816 [16:13:55.541] getExportInfoMap: cache miss or empty; calculating new results
Info 5817 [16:13:55.542] getExportInfoMap: done in 4.52097599953413 ms
Info 5818 [16:13:55.543] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 5819 [16:13:55.543] collectAutoImports: response is complete
Info 5820 [16:13:55.543] collectAutoImports: 0.059824999421834946
Info 5821 [16:13:55.543] getCompletionData: Semantic work: 7.486113000661135
Info 5822 [16:13:55.552] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.056571001186967
Info 5823 [16:13:56.034] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 5824 [16:13:56.042] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 751 structureChanged: false structureIsReused:: Completely Elapsed: 7.4885310009121895ms
Info 5825 [16:13:56.042] Different program with same set of files
Info 5826 [16:13:56.366] Format host information updated
Info 5827 [16:13:56.367] getCompletionData: Get current token: 0.11753099970519543
Info 5828 [16:13:56.367] getCompletionData: Is inside comment: 0.02036299929022789
Info 5829 [16:13:56.367] getCompletionData: Get previous token: 0.17410599999129772
Info 5830 [16:13:56.368] getCompletionsAtPosition: isCompletionListBlocker: 0.034758999943733215
Info 5831 [16:13:56.375] getCompletionData: Semantic work: 7.262749999761581
Info 5832 [16:13:57.101] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 5833 [16:13:57.112] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 752 structureChanged: false structureIsReused:: Completely Elapsed: 10.407409001141787ms
Info 5834 [16:13:57.112] Different program with same set of files
Info 5835 [16:13:57.463] Format host information updated
Info 5836 [16:13:57.465] getCompletionData: Get current token: 0.13728700019419193
Info 5837 [16:13:57.465] getCompletionData: Is inside comment: 0.01895900070667267
Info 5838 [16:13:57.465] getCompletionData: Get previous token: 0.18321899883449078
Info 5839 [16:13:57.465] getCompletionsAtPosition: isCompletionListBlocker: 0.035753000527620316
Info 5840 [16:13:57.471] getCompletionData: Semantic work: 5.672241000458598
Info 5841 [16:13:58.674] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 5842 [16:13:58.683] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 753 structureChanged: false structureIsReused:: Completely Elapsed: 9.158606998622417ms
Info 5843 [16:13:58.683] Different program with same set of files
Info 5844 [16:13:58.950] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 5845 [16:13:58.962] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 754 structureChanged: false structureIsReused:: Completely Elapsed: 11.272773999720812ms
Info 5846 [16:13:58.962] Different program with same set of files
Info 5847 [16:13:58.968] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 5848 [16:13:58.977] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 755 structureChanged: false structureIsReused:: Completely Elapsed: 8.395724000409245ms
Info 5849 [16:13:58.977] Different program with same set of files
Info 5850 [16:13:59.515] Format host information updated
Info 5851 [16:13:59.516] getCompletionData: Get current token: 0.09843199886381626
Info 5852 [16:13:59.516] getCompletionData: Is inside comment: 0.0189449992030859
Info 5853 [16:13:59.516] getCompletionData: Get previous token: 0.16979099996387959
Info 5854 [16:13:59.516] getCompletionsAtPosition: isCompletionListBlocker: 0.03300799988210201
Info 5855 [16:13:59.522] getCompletionData: Semantic work: 5.499924000352621
Info 5856 [16:14:00.094] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 5857 [16:14:00.114] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 756 structureChanged: false structureIsReused:: Completely Elapsed: 19.88057200051844ms
Info 5858 [16:14:00.115] Different program with same set of files
Info 5859 [16:14:00.456] Format host information updated
Info 5860 [16:14:00.457] getCompletionData: Get current token: 0.0772089995443821
Info 5861 [16:14:00.457] getCompletionData: Is inside comment: 0.018299000337719917
Info 5862 [16:14:00.457] getCompletionData: Get previous token: 0.16430299915373325
Info 5863 [16:14:00.457] getCompletionsAtPosition: isCompletionListBlocker: 0.03421499952673912
Info 5864 [16:14:00.465] getCompletionData: Semantic work: 7.337546998634934
Info 5865 [16:14:02.146] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 5866 [16:14:02.148] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 757 structureChanged: false structureIsReused:: Completely Elapsed: 1.8849240001291037ms
Info 5867 [16:14:02.148] Different program with same set of files
Info 5868 [16:14:02.372] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 5869 [16:14:02.380] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 758 structureChanged: false structureIsReused:: Completely Elapsed: 7.814017999917269ms
Info 5870 [16:14:02.380] Different program with same set of files
Info 5871 [16:14:02.680] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
